 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
1413,14-1.jpg,0.235,255,255,255,76.058,64.296,1.443,100,1518,1298,75.964,0.31,0.273483318,0.546966637
1414,14-1.jpg,0.03,255,255,255,101.899,63.601,0.364,100,2035,1271,164.055,0.1,0.097714168,0.195428335
1415,14-1.jpg,0.005,255,255,255,20.374,63.647,0.112,100,407,1272,116.565,0.05,0.039891642,0.079783284
1416,14-1.jpg,1.33,255,255,255,78.115,65.314,3.318,100,1559,1272,96.054,0.6,0.65061299,1.30122598
1417,14-1.jpg,0.277,255,255,255,27.547,64.251,1.216,100,548,1273,99.462,0.3,0.296918183,0.593836366
1418,14-1.jpg,0.775,255,255,255,16.719,64.944,2.458,100,335,1325,85.333,0.514,0.496646936,0.993293873
1419,14-1.jpg,0.032,255,255,255,31.92,63.941,0.304,100,638,1276,99.462,0.15,0.100918758,0.201837517
1420,14-1.jpg,0.162,255,255,255,84.899,64.003,0.585,100,1693,1282,19.983,0.416,0.227067206,0.454134413
1421,14-1.jpg,0.477,255,255,255,90.262,64.257,1.553,100,1793,1294,33.179,0.489,0.389633329,0.779266658
1422,14-1.jpg,0.01,255,255,255,12.949,63.897,0.141,100,258,1277,135,0.1,0.056415301,0.112830602
1423,14-1.jpg,0.425,255,255,255,34.271,64.433,1.401,100,675,1277,124.824,0.606,0.367782766,0.735565532
1424,14-1.jpg,0.02,255,255,255,47.191,63.972,0.255,100,943,1277,101.31,0.1,0.079783284,0.159566568
1425,14-1.jpg,0.315,255,255,255,100.276,64.42,0.873,100,2002,1296,66.371,0.45,0.316630092,0.633260183
1426,14-1.jpg,0.215,255,255,255,20.696,64.512,0.716,100,411,1283,114.775,0.45,0.261586989,0.523173979
1427,14-1.jpg,0.15,255,255,255,25.769,64.462,0.65,100,513,1295,67.38,0.343,0.218495521,0.436991043
1428,14-1.jpg,0.305,255,255,255,105.038,64.755,1.02,100,2099,1303,78.69,0.55,0.311563683,0.623127366
1429,14-1.jpg,0.047,255,255,255,48.015,64.398,0.412,100,959,1284,104.036,0.15,0.122305458,0.244610916
1430,14-1.jpg,0.77,255,255,255,48.956,65.982,3.276,100,969,1348,77.661,0.674,0.495042257,0.990084514
1431,14-1.jpg,0.425,255,255,255,60.863,64.592,0.955,100,1210,1298,42.879,0.711,0.367782766,0.735565532
1432,14-1.jpg,0.807,255,255,255,65.228,64.859,2.015,100,1290,1313,46.005,0.696,0.506796582,1.013593164
1433,14-1.jpg,0.187,255,255,255,109.598,64.632,0.825,100,2191,1284,104.036,0.3,0.243959488,0.487918976
1434,14-1.jpg,0.19,255,255,255,58.456,64.492,0.721,100,1164,1285,146.31,0.424,0.245908596,0.491817192
1435,14-1.jpg,0.457,255,255,255,84.189,64.805,1.262,100,1673,1307,56.31,0.937,0.381377449,0.762754898
1436,14-1.jpg,0.15,255,255,255,38.268,64.773,0.814,100,764,1287,100.62,0.25,0.218495521,0.436991043
1437,14-1.jpg,0.055,255,255,255,5.618,64.594,0.32,100,111,1289,128.66,0.25,0.132305608,0.264611217
1438,14-1.jpg,0.857,255,255,255,15.121,66.22,3.01,100,295,1289,94.764,0.745,0.522260669,1.044521338
1439,14-1.jpg,0.032,255,255,255,92.601,64.618,0.304,100,1849,1292,170.538,0.15,0.100918758,0.201837517
1440,14-1.jpg,0.035,255,255,255,18.203,64.818,0.412,100,363,1300,75.964,0.1,0.105543364,0.211086728
1441,14-1.jpg,0.175,255,255,255,36.977,64.857,0.632,100,739,1304,71.565,0.35,0.236002136,0.472004272
1442,14-1.jpg,0.57,255,255,255,43.377,65.419,1.722,100,861,1295,115.821,0.604,0.425926182,0.851852364
1443,14-1.jpg,0.452,255,255,255,51.809,65.442,1.14,100,1028,1315,52.125,0.671,0.379285401,0.758570803
1444,14-1.jpg,0.182,255,255,255,12.148,65.273,0.752,100,243,1298,93.814,0.35,0.2406759,0.481351799
1445,14-1.jpg,0.012,255,255,255,55.662,64.942,0.18,100,1112,1300,33.69,0.1,0.061799866,0.123599732
1446,14-1.jpg,0.02,255,255,255,61.928,64.966,0.212,100,1237,1298,135,0.15,0.079783284,0.159566568
1447,14-1.jpg,0.43,255,255,255,56.902,65.348,0.985,100,1127,1305,156.038,0.75,0.369939868,0.739879736
