 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
216,15-1.jpg,68.317,116.718,81,126,171.84,115.19,23.306,100,1251,921,87.642,6.574,4.662955846,9.325911693
217,15-1.jpg,4.015,124.776,122,126,61.863,104.265,4.031,100,436,759,170.218,1.492,1.130419614,2.260839228
218,15-1.jpg,4.522,124.365,121,126,150.368,106.057,3.572,100,1097,761,94.399,2.055,1.199671077,2.399342155
219,15-1.jpg,58.485,121.831,109,126,61.171,110.209,14.093,100,409,831,25.32,10.889,4.314387577,8.628775154
220,15-1.jpg,3.49,123.446,118,126,42.857,106.087,2.427,100,304,776,16.39,2.083,1.053924798,2.107849596
221,15-1.jpg,3.753,124.04,120,126,52.763,106.126,2.794,100,375,773,168.69,2.022,1.09291451,2.18582902
222,15-1.jpg,0.957,125.824,125,126,158.572,105.945,1.349,100,1155,778,66.038,1.096,0.551890449,1.103780899
223,15-1.jpg,7.637,121.98,115,126,177.616,106.139,6.052,100,1276,776,5.194,1.644,1.559043759,3.118087517
224,15-1.jpg,5.929,124.358,120,126,164.149,108.886,5.506,100,1197,810,84.289,2.538,1.373686515,2.747373029
225,15-1.jpg,2.871,125.366,124,126,48.778,106.377,3.017,100,345,774,177.397,1.781,0.955902299,1.911804597
226,15-1.jpg,27.694,113.043,83,126,37.559,110.872,10.033,100,267,778,94.699,4.383,2.96886024,5.937720481
227,15-1.jpg,0.019,126,126,126,72.667,106.638,0.194,100,530,778,135,0.137,0.077763126,0.155526252
228,15-1.jpg,50.942,121.739,98,126,28.174,113.863,14.575,100,163,866,53.022,9.548,4.026566773,8.053133545
229,15-1.jpg,26.081,113.334,74,126,107.879,110.764,9.287,100,756,786,127.208,6.349,2.881104622,5.762209245
230,15-1.jpg,48.991,112.089,90,126,14.598,112.062,13.343,100,56,832,19.179,6.849,3.948708384,7.897416767
231,15-1.jpg,115.337,113.679,81,126,116.931,116.883,16.35,100,787,856,171.327,14.045,6.058724922,12.11744984
232,15-1.jpg,161.926,117.237,84,126,74.956,124.142,28.511,100,528,792,107.042,11.928,7.178855365,14.35771073
233,15-1.jpg,37.845,121.824,109,126,45.682,113.084,10.935,100,327,871,77.705,6.435,3.470572845,6.941145691
234,15-1.jpg,56.158,112.419,88,126,99.577,115.102,12.592,100,718,793,112.38,6.809,4.227686021,8.455372041
235,15-1.jpg,32.141,111.113,84,126,133.903,111.939,8.835,100,965,849,60.255,6.164,3.198354526,6.396709052
236,15-1.jpg,2.327,124.363,121,126,23.049,109.951,1.994,100,161,801,164.055,1.647,0.860587634,1.721175268
237,15-1.jpg,1.895,125.079,123,126,53.148,109.84,2.073,100,381,803,7.595,1.37,0.776607386,1.553214773
238,15-1.jpg,35.631,124.302,117,126,159.002,114.48,13.186,100,1123,799,145.154,8.353,3.367525672,6.735051345
239,15-1.jpg,0.206,126,126,126,161.454,110.013,0.997,100,1175,804,15.945,0.274,0.256053384,0.512106768
240,15-1.jpg,0.056,126,126,126,160.653,110.108,0.387,100,1172,805,45,0.274,0.133502969,0.267005937
241,15-1.jpg,2.195,125.658,124,126,93.686,111.636,2.469,100,676,810,146.31,1.394,0.835822719,1.671645439
242,15-1.jpg,0.15,126,126,126,148.485,111.706,0.565,100,1082,815,165.964,0.411,0.218495521,0.436991043
243,15-1.jpg,0.15,126,126,126,168.347,111.912,0.613,100,1228,815,116.565,0.274,0.218495521,0.436991043
244,15-1.jpg,1.539,125.756,125,126,152.431,112.947,2.259,100,1111,816,104.036,0.959,0.699868133,1.399736267
245,15-1.jpg,26.756,115.393,97,126,2.312,116.102,11.643,100,3,899,61.928,6.301,2.91814927,5.83629854
246,15-1.jpg,4.278,122.952,119,126,89.609,113.61,3.857,100,641,828,173.884,1.54,1.166856097,2.333712194
247,15-1.jpg,0.319,126,126,126,52.765,113.672,0.866,100,384,827,108.435,0.548,0.3186341,0.637268199
248,15-1.jpg,71.169,114.381,89,126,147.967,121.472,12.707,100,1067,929,78.811,8.804,4.759291893,9.518583787
249,15-1.jpg,0.488,125.923,125,126,130.636,115.737,0.919,100,952,842,116.565,0.822,0.39410035,0.7882007
250,15-1.jpg,5.573,123.29,118,126,62.766,117.968,3.761,100,457,848,100.491,2.105,1.331807423,2.663614846
251,15-1.jpg,137.028,116.097,79,126,56.045,125.967,21.19,100,369,853,120.71,10.872,6.603916435,13.20783287
252,15-1.jpg,1.745,125.57,124,126,34.556,117.72,2.036,100,245,856,132.274,1.422,0.745237371,1.490474743
